Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry
LORL,"Loral Space and Communications, Inc.",38.35,821728441.3,,,Technology,Radio And Television Broadcasting And Communications Equipment
LPLA,LPL Financial Holdings Inc.,72.36,6102422133.12,,2010.0,Finance,Investment Bankers/Brokers/Service
LRAD,LRAD Corporation,2.96,96540793.68,,,Consumer Non-Durables,Consumer Electronics/Appliances
LYTS,LSI Industries Inc.,2.99,77408035.25,,1985.0,Consumer Durables,Building Products
LULU,lululemon athletica inc.,167.46,20644492244.4,,2007.0,Consumer Non-Durables,Apparel
LITE,Lumentum Holdings Inc.,59.89,4557629000.0,,,Capital Goods,Telecommunications Equipment
LMNX,Luminex Corporation,24.25,1090930142.5,,2000.0,Health Care,Medical/Dental Instruments
LUNA,Luna Innovations Incorporated,4.29,120658793.97,,2006.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch
LKCO,Luokung Technology Corp,7.1499,10045609.5,,,Technology,EDP Services
LBC,Luther Burbank Corporation,10.78,609087657.64,,2003.0,Finance,Major Banks
LYFT,"Lyft, Inc.",60.12,16314619570.92,,2019.0,Miscellaneous,Business Services
MBTF,M B T Financial Corp,10.62,244650369.96,,,Finance,Major Banks
MCBC,Macatawa Bank Corporation,10.6,360761979.4,,,Finance,Major Banks
MFNC,Mackinac Financial Corporation,15.6,167417718.0,,,Finance,Major Banks
MTSI,"MACOM Technology Solutions Holdings, Inc.",18.22,1191320858.36,,2012.0,Technology,Semiconductors
MGNX,"MacroGenics, Inc.",18.34,895074089.84,,2013.0,Health Care,Major Pharmaceuticals
MDGL,"Madrigal Pharmaceuticals, Inc.",142.5,2196931620.0,,,Health Care,Major Pharmaceuticals
MAGS,Magal Security Systems Ltd.,5.19,119627626.41,,1993.0,Capital Goods,Telecommunications Equipment
MGLN,"Magellan Health, Inc.",65.78,1573808996.76,,,Health Care,Hospital/Nursing Management
MGTA,"Magenta Therapeutics, Inc.",16.15,540484394.9,,2018.0,Health Care,Major Pharmaceuticals
MGIC,Magic Software Enterprises Ltd.,9.25,452242101.5,,1991.0,Technology,Computer Software: Prepackaged Software
MGYR,"Magyar Bancorp, Inc.",11.87,69092255.02,,,Finance,Savings Institutions
MHLD,"Maiden Holdings, Ltd.",0.7798,64690566.521000005,,,Finance,Property-Casualty Insurers
MJCO,Majesco,7.51,321412867.35,,,Technology,Computer Software: Prepackaged Software
MMYT,MakeMyTrip Limited,26.28,1559534040.0,,2010.0,Consumer Services,Transportation Services
MBUU,"Malibu Boats, Inc.",39.98,833047787.74,,2014.0,Capital Goods,Marine Transportation
MLVF,"Malvern Bancorp, Inc.",20.29,157746512.26,,,Finance,Savings Institutions
MAMS,"MAM Software Group, Inc.",8.35,105248994.5,,,Technology,Computer Software: Prepackaged Software
TUSK,"Mammoth Energy Services, Inc.",18.15,814511179.35,,2016.0,Energy,Oilfield Services/Equipment
RPIBC,Managed Portfolio Series,99.95,12493750.0,,,,
MANH,"Manhattan Associates, Inc.",56.85,3672163726.65,,1998.0,Technology,Computer Software: Prepackaged Software
LOAN,"Manhattan Bridge Capital, Inc",6.31,60922904.87,,,Consumer Services,Real Estate Investment Trusts
MNTX,"Manitex International, Inc.",8.06,158598981.58,,,Technology,Industrial Machinery/Components
MTEX,"Mannatech, Incorporated",17.16,41110503.72,,,Consumer Durables,Specialty Chemicals
MNKD,MannKind Corporation,1.88,353015176.4,,2004.0,Health Care,Major Pharmaceuticals
MANT,ManTech International Corporation,54.76,2177856072.04,,2002.0,Consumer Services,Other Consumer Services
MARA,"Marathon Patent Group, Inc.",3.86,6156684.56,,,Miscellaneous,Multi-Sector Companies
MCHX,"Marchex, Inc.",4.84,179280075.92,,2004.0,Miscellaneous,Business Services
MRIN,Marin Software Incorporated,5.15,30661045.15,,,Technology,EDP Services
MARPS,Marine Petroleum Trust,2.29,4580000.0,,,Energy,Oil & Gas Production
MRNS,"Marinus Pharmaceuticals, Inc.",4.51,236860748.63,,2014.0,Health Care,Major Pharmaceuticals
MRKR,"Marker Therapeutics, Inc.",6.07,275825073.28,,,Health Care,Major Pharmaceuticals
MKTX,"MarketAxess Holdings, Inc.",258.46,9735984275.06,,2004.0,Finance,Investment Bankers/Brokers/Service
MRLN,Marlin Business Services Corp.,21.64,266795751.36,,2003.0,Finance,Major Banks
MAR,Marriott International,132.75,45091038377.25,,,Consumer Services,Hotels/Resorts
MBII,"Marrone Bio Innovations, Inc.",1.43,158287460.76,,2013.0,Basic Industries,Agricultural Chemicals
MRTN,"Marten Transport, Ltd.",17.96,980006060.44,,1986.0,Transportation,Trucking Freight/Courier Services
MMLP,Martin Midstream Partners L.P.,12.15,474447549.15,,2002.0,Energy,Oil Refining/Marketing
MRVL,Marvell Technology Group Ltd.,22.34,14724294000.0,,2000.0,Technology,Semiconductors
MASI,Masimo Corporation,135.14,7185667863.92,,2007.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
MCFT,"MasterCraft Boat Holdings, Inc.",23.48,439731138.96,,2015.0,Capital Goods,Marine Transportation
MTCH,"Match Group, Inc.",56.99,15868803608.86,,2015.0,Technology,"Computer Software: Programming, Data Processing"
MTLS,Materialise NV,16.62,281543963.4,16940070.0,2014.0,Technology,Computer Software: Prepackaged Software
MTRX,Matrix Service Company,19.94,534079480.38,,1990.0,Basic Industries,Engineering & Construction
MAT,"Mattel, Inc.",13.5,4663148292.0,,,Consumer Non-Durables,Recreational Products/Toys
MATW,Matthews International Corporation,38.62,1230867404.66,,1994.0,Capital Goods,Metal Fabrications
MXIM,"Maxim Integrated Products, Inc.",58.14,15895379487.6,,1988.0,Technology,Semiconductors
MXWL,"Maxwell Technologies, Inc.",4.32,198756931.68,,,Miscellaneous,Industrial Machinery/Components
MGRC,McGrath RentCorp,59.37,1435704397.77,,1984.0,Technology,Diversified Commercial Services
MDCA,MDC Partners Inc.,2.13,153133238.07,,,Technology,Advertising
MDJH,MDJM LTD,3.1127,37290146.0,,2019.0,Finance,Real Estate
MDRR,"Medalist Diversified REIT, Inc.",7.2004,16716319.0328,,2018.0,Consumer Services,Real Estate Investment Trusts
MFIN,Medallion Financial Corp.,6.99,170787914.22,,,Finance,Finance: Consumer Services
MFINL,Medallion Financial Corp.,26.23,0.0,,,Finance,Finance: Consumer Services
MNOV,"MediciNova, Inc.",10.49,442382286.9,,,Health Care,Major Pharmaceuticals
MDSO,"Medidata Solutions, Inc.",75.93,4728689952.45,,2009.0,Technology,Computer Software: Prepackaged Software
MDGS,Medigus Ltd.,2.9801,4906585.645,1646450.0,,Health Care,Medical/Dental Instruments
MDGSW,Medigus Ltd.,0.6,0.0,,,Health Care,Medical/Dental Instruments
MDWD,MediWound Ltd.,5.1,138612078.9,,2014.0,Consumer Durables,Specialty Chemicals
MEDP,"Medpace Holdings, Inc.",59.99,2149215057.78,,2016.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch
MEIP,"MEI Pharma, Inc.",3.21,228388745.82,,,Health Care,Major Pharmaceuticals
MGTX,MeiraGTx Holdings plc,20.0,663674680.0,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
MLCO,Melco Resorts & Entertainment Limited,25.44,6149777933.76,241736554.0,,Consumer Services,Hotels/Resorts
MLNT,"Melinta Therapeutics, Inc.",5.01,56261783.97,,2012.0,Health Care,Major Pharmaceuticals
MLNX,"Mellanox Technologies, Ltd.",118.92,6483032730.72,,2007.0,Technology,Semiconductors
MELR,"Melrose Bancorp, Inc.",18.545,45252266.485,,2014.0,Finance,Major Banks
MNLO,Menlo Therapeutics Inc.,7.69,178855434.96,,2018.0,Health Care,Major Pharmaceuticals
MTSL,MER Telemanagement Solutions Ltd.,1.79,5896838.17,,1997.0,Public Utilities,Telecommunications Equipment
MELI,"MercadoLibre, Inc.",514.34,23249638498.06,,2007.0,Miscellaneous,Business Services
AMTB,Mercantil Bank Holding Corporation,15.85,459428036.6,,,Finance,Major Banks
AMTBB,Mercantil Bank Holding Corporation,11.19,159106100.43,,,Finance,Major Banks
MBWM,Mercantile Bank Corporation,33.33,547306463.88,,1998.0,Finance,Major Banks
MERC,Mercer International Inc.,14.16,923255519.76,,,Basic Industries,Paper
MBIN,Merchants Bancorp,22.64,649862250.32,,2017.0,Finance,Major Banks
MBINP,Merchants Bancorp,26.2,52400000.0,,,Finance,Major Banks
MRCY,Mercury Systems Inc,66.1,3203142940.6,,1998.0,Capital Goods,Electrical Products
EBSB,"Meridian Bancorp, Inc.",16.44,879799653.36,,,Finance,Major Banks
VIVO,Meridian Bioscience Inc.,13.26,563406818.52,,1986.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
MRBK,Meridian Corporation,17.78,113654862.86,,2017.0,,
MMSI,"Merit Medical Systems, Inc.",62.18,3413858280.3,,,Health Care,Medical/Dental Instruments
MACK,"Merrimack Pharmaceuticals, Inc.",5.77,76987863.68,,2012.0,Health Care,Major Pharmaceuticals
MRSN,"Mersana Therapeutics, Inc.",4.68,223161887.52,,2017.0,Health Care,Major Pharmaceuticals
MRUS,Merus N.V.,13.56,316747728.12,,2016.0,Health Care,Major Pharmaceuticals
MESA,"Mesa Air Group, Inc.",8.34,199350211.02,,2018.0,Transportation,Air Freight/Delivery Services
MLAB,"Mesa Laboratories, Inc.",232.18,898186240.38,,,Capital Goods,Industrial Machinery/Components
MESO,Mesoblast Limited,5.5101,43487114.2755,7892255.0,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
CASH,"Meta Financial Group, Inc.",20.91,824272011.81,,1993.0,Finance,Savings Institutions
MEOH,Methanex Corporation,58.49,4519286760.77,,,Basic Industries,Major Chemicals
MGEE,MGE Energy Inc.,67.66,2345661914.2,,,Energy,Electric Utilities: Central
MGPI,"MGP Ingredients, Inc.",77.69,1321886182.58,,,Consumer Non-Durables,Beverages (Production/Distribution)
MBOT,Microbot Medical Inc. ,7.9,34029882.0,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
MCHP,Microchip Technology Incorporated,94.25,22334323820.25,,1993.0,Technology,Semiconductors
MU,"Micron Technology, Inc.",42.17,46668991253.87,,,Technology,Semiconductors
MSFT,Microsoft Corporation,120.19,922123334074.74,,1986.0,Technology,Computer Software: Prepackaged Software
MSTR,MicroStrategy Incorporated,147.74,1518317036.22,,1998.0,Technology,Computer Software: Prepackaged Software
MVIS,"Microvision, Inc.",1.08,110272960.44,,1996.0,Capital Goods,Industrial Machinery/Components
MICT,"MICT, Inc.",1.122,12043808.304000001,,,Capital Goods,Electrical Products
MPB,Mid Penn Bancorp,24.25,205153011.5,,,Finance,Major Banks
MTP,Midatech Pharma PLC,2.45,1234077.25,503705.0,,Health Care,Major Pharmaceuticals
MCEP,"Mid-Con Energy Partners, LP",0.8301,25450001.0358,,2011.0,Energy,Oil & Gas Production
MBCN,Middlefield Banc Corp.,40.24,131036328.8,,,Finance,Major Banks
MSEX,Middlesex Water Company,54.48,895068699.84,,,Public Utilities,Water Supply
MSBI,"Midland States Bancorp, Inc.",26.15,634964912.15,,2016.0,Finance,Major Banks
MSVB,"Mid-Southern Bancorp, Inc.",12.46,44422342.16,,2018.0,Finance,Savings Institutions
MOFG,"MidWestOne Financial Group, Inc.",29.0,352959928.0,,,Finance,Major Banks
MLND,"Millendo Therapeutics, Inc. ",16.0,213727984.0,,,Health Care,Major Pharmaceuticals
TIGO,Millicom International Cellular S.A.,60.3326,6138191483.5742,,,Public Utilities,Telecommunications Equipment
MIME,Mimecast Limited,48.0,2900247456.0,,2015.0,Technology,Computer Software: Prepackaged Software
MNDO,MIND C.T.I. Ltd.,2.16,42008150.88,,,Technology,EDP Services
NERV,"Minerva Neurosciences, Inc",7.6,296593579.6,,2014.0,Health Care,Major Pharmaceuticals
MGEN,"Miragen Therapeutics, Inc.",3.06,94618930.14,,2014.0,Health Care,Medical Specialities
MRTX,"Mirati Therapeutics, Inc.",72.97,2573476844.97,,,Health Care,Major Pharmaceuticals
MSON,"MISONIX, Inc.",19.22,181842399.66,,1992.0,Capital Goods,Medical Specialities
MIND,"Mitcham Industries, Inc.",3.92,47508044.08,,1994.0,Technology,Diversified Commercial Services
MINDP,"Mitcham Industries, Inc.",25.735,20536530.0,,,Technology,Diversified Commercial Services
MITK,"Mitek Systems, Inc.",12.0,464816292.0,,,Technology,Computer peripheral equipment
MKSI,"MKS Instruments, Inc.",97.55,5289645238.2,,1999.0,Capital Goods,Industrial Machinery/Components
MMAC,"MMA Capital Holdings, Inc.",31.39,184625935.2,,,Finance,Real Estate
MTC,"MMTec, Inc.",4.16,82368000.0,,2019.0,,
MINI,"Mobile Mini, Inc.",34.13,1531360881.1,,1994.0,Capital Goods,Metal Fabrications
MOBL,"MobileIron, Inc.",5.43,579886902.24,,2014.0,Technology,Computer Software: Prepackaged Software
MMDM,Modern Media Acquisition Corp.,10.3544,267920100.0,,2017.0,Consumer Services,Broadcasting
MMDMR,Modern Media Acquisition Corp.,0.3,0.0,,2017.0,Consumer Services,Broadcasting
MMDMU,Modern Media Acquisition Corp.,10.7,0.0,,2017.0,Consumer Services,Broadcasting
MMDMW,Modern Media Acquisition Corp.,0.3116,0.0,,2017.0,Consumer Services,Broadcasting
MRNA,"Moderna, Inc.",26.8,8817212569.2,,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
MOGO,Mogo Finance Technology Inc.,2.33,54118551.18,,,Finance,Finance: Consumer Services
MTEM,"Molecular Templates, Inc.",6.67,245029200.04,,,Health Care,Major Pharmaceuticals
MBRX,"Moleculin Biotech, Inc.",0.998,29075761.94,,2016.0,Health Care,Major Pharmaceuticals
MNTA,"Momenta Pharmaceuticals, Inc.",14.76,1453994242.2,,2004.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
MOMO,Momo Inc.,38.03,5964757582.43,156843481.0,2014.0,Technology,Computer Software: Prepackaged Software
MKGI,"Monaker Group, Inc.",1.9,18222816.4,,,Consumer Services,Transportation Services
MCRI,"Monarch Casino & Resort, Inc.",47.15,846337124.9,,1993.0,Consumer Services,Hotels/Resorts
MDLZ,"Mondelez International, Inc.",49.7,71853661733.7,,,Consumer Non-Durables,Packaged Foods
MGI,"Moneygram International, Inc.",2.35,132339707.15,,,Miscellaneous,Business Services
MDB,"MongoDB, Inc.",143.58,5338198294.38,,2017.0,Technology,Computer Software: Prepackaged Software
MNCL,Monocle Acquisition Corporation,9.77,0.0,,2019.0,Finance,Business Services
MNCLU,Monocle Acquisition Corporation,10.07,0.0,,2019.0,Finance,Business Services
MNCLW,Monocle Acquisition Corporation,0.32,0.0,,2019.0,Finance,Business Services
MPWR,"Monolithic Power Systems, Inc.",148.85,6388046600.0,,2004.0,Technology,Semiconductors
TYPE,Monotype Imaging Holdings Inc.,20.5,849674037.0,,2007.0,Technology,EDP Services
MNRO,"Monro, Inc. ",83.12,2751560260.16,,1991.0,Consumer Services,Automotive Aftermarket
MRCC,Monroe Capital Corporation,12.34,252285919.76,,2012.0,,
MRCCL,Monroe Capital Corporation,25.03,0.0,,,,
MNST,Monster Beverage Corporation,54.97,29856854849.93,,,Consumer Non-Durables,Beverages (Production/Distribution)
MORN,"Morningstar, Inc.",128.78,5493145413.04,,2005.0,Finance,Investment Managers
MOR,MorphoSys AG,25.01,228124513.32,9121332.0,2018.0,Health Care,Major Pharmaceuticals
MOSY,"MoSys, Inc.",0.215,9271171.95,,2001.0,Technology,Semiconductors
MTFB,Motif Bio plc,2.1,2810388.0,1338280.0,2016.0,Health Care,Major Pharmaceuticals
MTFBW,Motif Bio plc,0.345,0.0,,2016.0,Health Care,Major Pharmaceuticals
MPAA,"Motorcar Parts of America, Inc.",19.8,372420219.6,,,Capital Goods,Auto Parts:O.E.M.
MOTS,"Motus GI Holdings, Inc.",3.81,81727841.37,,2018.0,Health Care,Medical/Dental Instruments
MPVD,Mountain Province Diamonds Inc.,0.8418,176869875.7356,,,Basic Industries,Precious Metals
MOXC,"Moxian, Inc.",0.57,38393605.14,,,Technology,"Computer Software: Programming, Data Processing"
COOP,Mr. Cooper Group Inc.,9.02,819311874.04,,,Finance,Finance: Consumer Services
MSBF,MSB Financial Corp.,17.95,96462474.3,,,Finance,Savings Institutions
MTBC,"MTBC, Inc.",4.79,57526664.18,,2014.0,Technology,Computer Software: Prepackaged Software
MTBCP,"MTBC, Inc.",26.96,58299625.04,,,Technology,Computer Software: Prepackaged Software
MTEC,MTech Acquisition Corp.,10.11,75129937.5,,2018.0,Technology,EDP Services
MTECU,MTech Acquisition Corp.,10.61,0.0,,2018.0,Technology,EDP Services
MTECW,MTech Acquisition Corp.,0.59,0.0,,2018.0,Technology,EDP Services
MTSC,MTS Systems Corporation,55.52,993943524.32,,,Capital Goods,Industrial Machinery/Components
MUDS,Mudrick Capital Acquisition Corporation,10.09,209872000.0,,2018.0,Finance,Business Services
MUDSU,Mudrick Capital Acquisition Corporation,10.58,0.0,,2018.0,Finance,Business Services
MUDSW,Mudrick Capital Acquisition Corporation,0.5,0.0,,2018.0,Finance,Business Services
LABL,Multi-Color Corporation,50.05,1026897071.2,,1987.0,Miscellaneous,Publishing
MBIO,"Mustang Bio, Inc.",3.3,90154340.1,,,Health Care,Major Pharmaceuticals
