Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry
BSMX,"Banco Santander Mexico, S.A., Institucion de Ban",7.57,10275509453.47,,2012.0,Finance,Commercial Banks
SAN,"Banco Santander, S.A.",4.91,79721578055.22,,,Finance,Commercial Banks
SAN^B,"Banco Santander, S.A.",22.938000000000002,0.0,,,,
CIB,BanColombia S.A.,54.91,13203480142.5,,,Finance,Commercial Banks
BXS,BancorpSouth Bank,29.28,2910742895.04,,,,
BAC,Bank of America Corporation,29.07,280204178999.22,,,Finance,Major Banks
BAC^A,Bank of America Corporation,26.17,0.0,,,,
BAC^B,Bank of America Corporation,26.59,0.0,,,,
BAC^C,Bank of America Corporation,26.17,0.0,,,,
BAC^E,Bank of America Corporation,22.011,0.0,,,,
BAC^K,Bank of America Corporation,26.14,0.0,,,,
BAC^L,Bank of America Corporation,1316.6999,0.0,,,,
BAC^W,Bank of America Corporation,25.85,0.0,,,Finance,Major Banks
BAC^Y,Bank of America Corporation,25.59,0.0,,,Finance,Major Banks
BML^G,Bank of America Corporation,19.38,0.0,,,,
BML^H,Bank of America Corporation,19.0,0.0,,,,
BML^J,Bank of America Corporation,21.29,0.0,,,,
BML^L,Bank of America Corporation,21.16,0.0,,,,
BOH,Bank of Hawaii Corporation,80.28,3320774412.84,,,Finance,Major Banks
BMO,Bank Of Montreal,76.57,48886035335.8,,,Finance,Commercial Banks
NTB,Bank of N.T. Butterfield & Son Limited (The),36.99,2045547000.0,,2016.0,Finance,Commercial Banks
BK,Bank Of New York Mellon Corporation (The),51.29,48973831716.22,,,Finance,Major Banks
BK^C,Bank Of New York Mellon Corporation (The),25.06,0.0,,,,
BNS,Bank of Nova Scotia (The),53.53,65626949589.11,,,Finance,Major Banks
BKU,"BankUnited, Inc.",35.09,3453086295.67,,2011.0,Finance,Savings Institutions
BCS,Barclays PLC,8.44,36162784612.8,,,Finance,Commercial Banks
BBDC,"Barings BDC, Inc.",9.97,510480590.08,,,,
MCI,Barings Corporate Investors,15.45,310280326.05,,,,
MPV,Barings Participation Investors,15.47,162851127.53,,1988.0,Consumer Services,Miscellaneous
BNED,"Barnes & Noble Education, Inc",4.7,214136187.7,,2015.0,Consumer Services,Other Specialty Stores
BKS,"Barnes & Noble, Inc.",5.33,390131641.9,,,Consumer Services,Other Specialty Stores
B,"Barnes Group, Inc.",53.65,2756299813.35,,,Capital Goods,Metal Fabrications
GOLD,Barrick Gold Corporation,13.59,23809432648.41,,,Basic Industries,Precious Metals
BAS,"Basic Energy Services, Inc.",3.39,91385416.5,,2005.0,Energy,Oilfield Services/Equipment
BHC,Bausch Health Companies Inc.,26.12,9168362158.52,,,Health Care,Major Pharmaceuticals
BAX,Baxter International Inc.,80.16,40971162126.72,,,Health Care,Medical/Dental Instruments
BTE,Baytex Energy Corp,2.1,1167331550.7,,,Energy,Oil & Gas Production
BBT,BB&T Corporation,48.11,36747816750.14,,,Finance,Major Banks
BBT^D,BB&T Corporation,25.48,0.0,,,,
BBT^E,BB&T Corporation,25.33,0.0,,,,
BBT^F,BB&T Corporation,24.8,0.0,,,,
BBT^G,BB&T Corporation,24.67,0.0,,,,
BBT^H,BB&T Corporation,25.83,0.0,,,,
BFR,BBVA Banco Frances S.A.,9.0,1837978911.0,,,Finance,Commercial Banks
BBX,BBX Capital Corporation,6.25,611027250.0,,2017.0,Finance,Real Estate
BCE,"BCE, Inc.",44.91,40347749656.26,,,Public Utilities,Telecommunications Equipment
BZH,"Beazer Homes USA, Inc.",12.4,398498638.8,,1994.0,Capital Goods,Homebuilding
BDX,"Becton, Dickinson and Company",252.23,67865856085.17,,,Health Care,Medical/Dental Instruments
BDXA,"Becton, Dickinson and Company",62.61,0.0,,,Health Care,Medical/Dental Instruments
BDC,Belden Inc,58.42,2304574826.96,,,Basic Industries,Telecommunications Equipment
BDC^B,Belden Inc,78.11,0.0,,,,
BEL,Belmond Ltd.,24.95,2571887217.4,,,Consumer Services,Hotels/Resorts
BMS,"Bemis Company, Inc.",55.8,5089628986.2,,,Consumer Durables,Containers/Packaging
BHE,"Benchmark Electronics, Inc.",28.77,1159272534.84,,,Technology,Electrical Products
BRK.A,Berkshire Hathaway Inc.,,0.0,,,,
BRK.B,Berkshire Hathaway Inc.,,0.0,,,,
BHLB,"Berkshire Hills Bancorp, Inc.",28.82,1312253192.14,,,Finance,Banks
BERY,"Berry Global Group, Inc.",56.59,7373677000.0,,2012.0,Consumer Non-Durables,Plastic Products
BBY,"Best Buy Co., Inc.",74.49,19948748862.12,,,Consumer Services,Consumer Electronics/Video Chains
BEST,BEST Inc.,5.12,1982464000.0,,2017.0,Transportation,Trucking Freight/Courier Services
BHP,BHP Group Limited,57.0,144124500000.0,,,Basic Industries,Precious Metals
BBL,BHP Group Plc,50.77,128371945000.0,,,Energy,Coal Mining
BIG,"Big Lots, Inc.",38.93,1562765432.8,,,Consumer Services,Department/Specialty Retail Stores
BH,Biglari Holdings Inc.,143.94,297628480.44,,2018.0,Consumer Services,Restaurants
BH.A,Biglari Holdings Inc.,,0.0,,,,
BHVN,Biohaven Pharmaceutical Holding Company Ltd.,49.3,2182149039.4,,2017.0,Health Care,Major Pharmaceuticals
BIO,"Bio-Rad Laboratories, Inc.",307.6,7600140196.8,,,Capital Goods,Biotechnology: Laboratory Analytical Instruments
BIO.B,"Bio-Rad Laboratories, Inc.",,0.0,,,,
BITA,Bitauto Holdings Limited,14.33,457900820.0,,2010.0,Technology,EDP Services
BJ,"BJ&#39;s Wholesale Club Holdings, Inc.",28.5,3928178997.0,,2018.0,Consumer Services,Department/Specialty Retail Stores
BKH,Black Hills Corporation,72.26,4348141590.12,,,Public Utilities,Electric Utilities: Central
BKI,"Black Knight, Inc.",54.63,8195151134.97,,2017.0,Technology,Computer Software: Prepackaged Software
BSM,"Black Stone Minerals, L.P.",17.73,3637844750.97,,2015.0,Energy,Oil & Gas Production
BB,BlackBerry Limited,9.3,5090429139.6,,,Technology,Computer Software: Prepackaged Software
BGIO,BlackRock 2022 Global Income Opportunity Trust,9.19,203364398.01,,2017.0,,
BFZ,BlackRock California Municipal Income Trust,12.98,414099447.3,,2001.0,,
CII,Blackrock Capital and Income Strategies Fund Inc,16.11,710795754.0,,2004.0,,
BHK,Blackrock Core Bond Trust,13.48,727045498.48,,2001.0,,
HYT,"Blackrock Corporate High Yield Fund, Inc.",10.45,1301543163.25,,2003.0,,
BTZ,BlackRock Credit Allocation Income Trust,12.62,1343503405.26,,2006.0,,
DSU,"Blackrock Debt Strategies Fund, Inc.",10.9,576159753.7,,1998.0,,
BGR,BlackRock Energy and Resources Trust,12.35,368342776.1,,2004.0,,
BDJ,Blackrock Enhanced Equity Dividend Trust,8.75,1640996043.75,,2005.0,,
EGF,"Blackrock Enhanced Government Fund, Inc",13.03,68552080.88,,2005.0,,
FRA,Blackrock Floating Rate Income Strategies Fund Inc,12.82,477320496.16,,2003.0,,
BFO,Blackrock Florida Municipal 2020 Term Trust,14.28,79427187.84,,2003.0,,
BGT,Blackrock Global,12.49,295601104.78,,2004.0,,
BOE,Blackrock Global,10.83,746314739.85,,2005.0,,
BME,Blackrock Health Sciences Trust,39.81,373435674.69,,2005.0,,
BAF,BlackRock Income Investment Quality Trust,13.87,121354427.66,,2002.0,,
BKT,BlackRock Income Trust Inc. (The),5.96,380230787.52,,,,
BGY,"BLACKROCK INTERNATIONAL, LTD.",5.63,613945965.71,,2007.0,,
BKN,BlackRock Investment Quality Municipal Trust Inc. (The),14.35,246617076.65,,1993.0,,
BTA,BlackRock Long-Term Municipal Advantage Trust,12.03,161469631.41,,2006.0,,
BZM,BlackRock Maryland Municipal Bond Trust,14.93,31072062.19,,2002.0,,
MHE,BlackRock Massachusetts Tax-Exempt Trust,12.56,29780048.88,,1993.0,,
BIT,BlackRock Multi-Sector Income Trust,16.96,643569485.44,,2013.0,,
MUI,Blackrock Muni Intermediate Duration Fund Inc,13.82,529254396.12,,2003.0,,
MNE,Blackrock Muni New York Intermediate Duration Fund Inc,13.7901,58054169.7444,,2003.0,,
MUA,"Blackrock MuniAssets Fund, Inc.",14.82,533634277.02,,1993.0,,
BKK,Blackrock Municipal 2020 Term Trust,15.05,304561251.4,,2003.0,,
BBK,Blackrock Municipal Bond Trust,14.55,153109024.35,,2002.0,,
BBF,BlackRock Municipal Income Investment Trust,13.67,139693415.59,,,,
BYM,Blackrock Municipal Income Quality Trust,13.46,355428434.58,,2002.0,,
BFK,BlackRock Municipal Income Trust,13.8,618466692.6,,,,
BLE,BlackRock Municipal Income Trust II,14.26,335535817.86,,2002.0,,
BTT,BlackRock Municipal Target Term Trust Inc. (The),22.26,1569454010.46,,2012.0,,
MEN,"Blackrock MuniEnhanced Fund, Inc.",10.78,319562761.98,,1989.0,,
MUC,"Blackrock MuniHoldings California Quality Fund,  Inc.",13.37,548203197.71,,1998.0,,
MUH,"Blackrock MuniHoldings Fund II, Inc.",14.83,167842217.67,,1998.0,,
MHD,"Blackrock MuniHoldings Fund, Inc.",15.99,226532872.41,,1997.0,,
MFL,Blackrock MuniHoldings Investment Quality Fund,12.96,491134855.68,,1997.0,,
MUJ,"Blackrock MuniHoldings New Jersey Insured Fund, Inc.",13.68,412504873.2,,1998.0,,
MHN,"Blackrock MuniHoldings New York Quality Fund, Inc.",12.92,402225737.16,,1997.0,,
MUE,"Blackrock MuniHoldings Quality Fund II, Inc.",12.25,275811494.0,,,,
MUS,"Blackrock MuniHoldings Quality Fund, Inc.",12.139000000000001,157993637.125,,1998.0,,
MVT,"Blackrock MuniVest Fund II, Inc.",14.55,309993322.65,,1993.0,,
MYC,"Blackrock MuniYield California Fund, Inc.",13.37,286378634.78,,1992.0,,
MCA,"Blackrock MuniYield California Insured Fund, Inc.",13.57,466885579.69,,1992.0,,
MYD,"Blackrock MuniYield Fund, Inc.",14.13,660794141.16,,1991.0,,
MYF,Blackrock MuniYield Investment Fund,14.28,195385214.64,,1992.0,,
MFT,Blackrock MuniYield Investment QualityFund,13.16,111533487.24,,1992.0,,
MIY,"Blackrock MuniYield Michigan Quality Fund, Inc.",13.48,398715066.12,,1992.0,,
MYJ,"Blackrock MuniYield New Jersey Fund, Inc.",14.58,352225170.9,,1992.0,,
MYN,"Blackrock MuniYield New York Quality Fund, Inc.",12.41,491269507.44,,1992.0,,
MPA,Blackrock MuniYield Pennsylvania Quality Fund,13.66,182393305.9,,1992.0,,
MQT,"Blackrock MuniYield Quality Fund II, Inc.",12.33,278140250.97,,1992.0,,
MYI,"Blackrock MuniYield Quality Fund III, Inc.",12.94,881017803.72,,,,
MQY,"Blackrock MuniYield Quality Fund, Inc.",14.06,431645219.74,,1992.0,,
BNY,BlackRock New York Investment Quality Municipal Trust Inc. (Th,13.34,172934077.16,,,,
BQH,Blackrock New York Municipal Bond Trust,14.23,39845494.15,,2002.0,,
BSE,Blackrock New York Municipal Income Quality Trust,12.88,83973220.8,,2002.0,,
BFY,BlackRock New York Municipal Income Trust II,13.59,68016889.98,,2002.0,,
BCX,BlackRock Resources,8.33,816658555.86,,2011.0,,
BST,BlackRock Science and Technology Trust,33.7,753910282.5,,2014.0,,
BSD,BlackRock Strategic Municipal Trust Inc. (The),13.32,97321341.24,,1999.0,,
BUI,"BlackRock Utility, Infrastructure & Power Opportun",21.5,363797458.0,,2011.0,,
BHV,BlackRock Virginia Municipal Bond Trust,15.9879,25640818.4556,,2002.0,,
BLK,"BlackRock, Inc.",442.76,70398211280.8,,1999.0,Finance,Investment Bankers/Brokers/Service
BGB,Blackstone / GSO Strategic Credit Fund,14.56,650313401.92,,2012.0,,
BGX,Blackstone GSO Long Short Credit Income Fund,15.71,199550933.6,,2011.0,,
BSL,Blackstone GSO Senior Floating Rate Term Fund,16.93,258204475.14,,2010.0,,
BE,Bloom Energy Corporation,11.98,702191407.2,,2018.0,Energy,Industrial Machinery/Components
APRN,"Blue Apron Holdings, Inc.",1.11,215915430.66,,2017.0,Consumer Services,Catalog/Specialty Distribution
BCRH,Blue Capital Reinsurance Holdings Ltd.,7.05,61808513.25,,2013.0,Finance,Property-Casualty Insurers
BXG,Bluegreen Vacations Corporation,15.47,1151678428.81,,2017.0,Finance,Real Estate
BXC,BlueLinx Holdings Inc.,23.91,222123900.0,,2004.0,Capital Goods,Wholesale Distributors
BA,Boeing Company (The),364.94,206002047212.28,,,Capital Goods,Aerospace
BCC,"Boise Cascade, L.L.C.",27.08,1055424991.8,,2013.0,Consumer Services,RETAIL: Building Materials
BCEI,"Bonanza Creek Energy, Inc.",23.21,477164897.11,,2017.0,Energy,Oil & Gas Production
BOOT,"Boot Barn Holdings, Inc.",30.34,859501951.02,,2014.0,Consumer Services,Clothing/Shoe/Accessory Stores
BAH,Booz Allen Hamilton Holding Corporation,57.5,8054698037.5,,2010.0,Consumer Services,Professional Services
BWA,BorgWarner Inc.,42.78,8881533639.96,,,Capital Goods,Auto Parts:O.E.M.
SAM,"Boston Beer Company, Inc. (The)",268.05,2341577043.9,,,Consumer Non-Durables,Beverages (Production/Distribution)
BXP,"Boston Properties, Inc.",138.39,21383398107.54,,1997.0,Consumer Services,Real Estate Investment Trusts
BXP^B,"Boston Properties, Inc.",25.1258,0.0,,,,
BSX,Boston Scientific Corporation,38.36,53339573939.12,,,Health Care,Medical/Dental Instruments
BOX,"Box, Inc.",19.76,2852005180.96,,2015.0,Technology,Computer Software: Prepackaged Software
BYD,Boyd Gaming Corporation,29.19,3239446739.97,,1993.0,Consumer Services,Hotels/Resorts
BPMP,BP Midstream Partners LP,15.17,1589202191.46,,2017.0,Energy,Natural Gas Distribution
BP,BP p.l.c.,45.04,152771661351.04,,,Energy,Integrated oil Companies
BPT,BP Prudhoe Bay Royalty Trust,22.53,482142000.0,,,Energy,Integrated oil Companies
BRC,Brady Corporation,47.9,2522596978.0,,,Consumer Durables,Miscellaneous manufacturing industries
BHR,Braemar Hotels & Resorts Inc.,13.19,433450386.74,,2013.0,Consumer Services,Real Estate Investment Trusts
BHR^B,Braemar Hotels & Resorts Inc.,19.6,0.0,,,,
BHR^D,Braemar Hotels & Resorts Inc.,25.11,0.0,,,,
BDN,Brandywine Realty Trust,15.95,2804217350.0,,,Consumer Services,Real Estate Investment Trusts
BWG,BrandywineGLOBAL Global Income Opportunities Fund ,11.15,234036214.25,,2012.0,,
LND,Brasilagro Cia Brasileira De Propriedades Agricolas,4.0001,215214052.2168,,,Consumer Non-Durables,Farming/Seeds/Milling
BAK,Braskem S.A.,24.91,9910862984.4,,,Basic Industries,Major Chemicals
BRFS,BRF S.A.,6.55,5314776299.95,,,Consumer Non-Durables,Meat/Poultry/Fish
BPI,"Bridgepoint Education, Inc.",6.45,191035629.15,,2009.0,Consumer Services,Other Consumer Services
BGG,Briggs & Stratton Corporation,12.62,531365996.02,,,Energy,Industrial Machinery/Components
BFAM,Bright Horizons Family Solutions Inc.,128.26,7432493079.44,,2013.0,Miscellaneous,Other Consumer Services
BEDU,Bright Scholar Education Holdings Limited,10.79,1337136464.04,,2017.0,Consumer Services,Other Consumer Services
BSA,BrightSphere Investment Group plc,23.63,0.0,,2016.0,Finance,Investment Managers
BSIG,BrightSphere Investment Group plc,14.32,1317782577.36,,2014.0,Finance,Investment Managers
BV,"BrightView Holdings, Inc.",14.78,1551334221.6,,2018.0,Consumer Non-Durables,Farming/Seeds/Milling
EAT,"Brinker International, Inc.",43.11,1616625000.0,,,Consumer Services,Restaurants
BCO,Brink&#39;s Company (The),78.97,3925205666.31,,,Transportation,Oil Refining/Marketing
BMY,Bristol-Myers Squibb Company,45.89,74923495995.53,,,Health Care,Major Pharmaceuticals
BRS,Bristow Group Inc,1.26,45105713.1,,,Transportation,Transportation Services
BTI,British American Tobacco p.l.c.,40.46,92806051412.62,,,Consumer Non-Durables,Farming/Seeds/Milling
BRX,Brixmor Property Group Inc.,18.12,5404442570.4,,2013.0,Consumer Services,Real Estate Investment Trusts
BR,"Broadridge Financial Solutions, Inc.",109.5,12667045191.0,,,Miscellaneous,Business Services
BKD,Brookdale Senior Living Inc.,6.85,1278207369.6,,2005.0,Health Care,Hospital/Nursing Management
BAM,Brookfield Asset Management Inc,47.3,47011728636.4,,,Consumer Services,Building operators
BBU,Brookfield Business Partners L.P.,39.39,2607058583.22,,2016.0,Basic Industries,Engineering & Construction
DTLA^,Brookfield DTLA Inc.,21.43,0.0,,,,
INF,Brookfield Global Listed Infrastructure Income Fund,12.42,167461629.66,,,,
BIP,Brookfield Infrastructure Partners LP,41.32,11551990035.8,,,Consumer Services,Marine Transportation
RA,Brookfield Real Assets Income Fund Inc.,22.03,803829252.11,,2016.0,,
BEP,Brookfield Renewable Partners L.P.,31.73,5674964536.19,,,Public Utilities,Electric Utilities: Central
BRO,"Brown & Brown, Inc.",29.97,8446421094.03,,,Finance,Specialty Insurers
BF.A,Brown Forman Corporation,,0.0,,,,
BF.B,Brown Forman Corporation,,0.0,,,,
BRT,BRT Apartments Corp.,14.05,223400549.75,,,Consumer Services,Real Estate Investment Trusts
BC,Brunswick Corporation,52.08,4532959038.72,,,Energy,Industrial Machinery/Components
BC^A,Brunswick Corporation,26.63,0.0,,,,
BC^B,Brunswick Corporation,25.86,0.0,,,,
BC^C,Brunswick Corporation,25.72,0.0,,,,
BT,BT Group plc,14.97,29708920445.28,,,Public Utilities,Telecommunications Equipment
BPL,Buckeye Partners L.P.,33.61,5169119152.99,,1986.0,Energy,Natural Gas Distribution
BKE,"Buckle, Inc. (The)",18.69,920302048.05,,,Consumer Services,Clothing/Shoe/Accessory Stores
BVN,Buenaventura Mining Company Inc.,17.23,4376193718.41,,1996.0,Basic Industries,Precious Metals
BBW,"Build-A-Bear Workshop, Inc.",5.76,86147850.24,,2004.0,Consumer Services,Recreational Products/Toys
BG,Bunge Limited,52.99,7477852835.11,,2001.0,Consumer Non-Durables,Packaged Foods
BURL,"Burlington Stores, Inc.",157.52,10463176686.16,,2013.0,Consumer Services,Department/Specialty Retail Stores
BWXT,"BWX Technologies, Inc.",50.72,4825288638.24,,,Energy,Industrial Machinery/Components
BY,"Byline Bancorp, Inc.",18.81,684119361.42,,2017.0,Finance,Major Banks
CJ,"C&J Energy Services, Inc",15.43,1019112107.21,,2017.0,Energy,Oilfield Services/Equipment
GYB,CABCO Series 2004-101 Trust,21.05,0.0,,,Finance,Finance: Consumer Services
PFH,CABCO Series 2004-101 Trust,7.4701,0.0,,,Finance,Finance: Consumer Services
CABO,"Cable One, Inc.",1019.19,5812768749.18,,2015.0,Consumer Services,Television Services
CBT,Cabot Corporation,44.7,2660548827.6,,,Basic Industries,Major Chemicals
COG,Cabot Oil & Gas Corporation,27.15,11494420837.5,,1990.0,Energy,Oil & Gas Production
CACI,"CACI International, Inc.",183.6,4564777766.4,,,Technology,EDP Services
WHD,"Cactus, Inc.",37.69,1427436045.99,,2018.0,Energy,Metal Fabrications
CADE,Cadence Bancorporation,19.82,2551502825.9,,2017.0,Finance,Major Banks
CAE,CAE Inc,22.81,6054859824.43,,,Miscellaneous,Industrial Machinery/Components
CAI,"CAI International, Inc.",25.18,471174505.36,,,Technology,Diversified Commercial Services
CAI^A,"CAI International, Inc.",25.3604,0.0,,,,
CAI^B,"CAI International, Inc.",25.44,0.0,,,,
CAL,"Caleres, Inc.",25.84,1082111189.12,,,Consumer Non-Durables,Shoe Manufacturing
CRC,California Resources Corporation,29.38,1433722288.18,,2014.0,Energy,Oil & Gas Production
CWT,California Water  Service Group Holding,51.13,2457665710.0,,,Public Utilities,Water Supply
CALX,"Calix, Inc",7.07,382938271.03,,2010.0,Consumer Services,Telecommunications Equipment
ELY,Callaway Golf Company,16.54,1568303580.52,,1992.0,Consumer Non-Durables,Recreational Products/Toys
CPE,Callon Petroleum Company,8.0,1823072728.0,,,Energy,Oil & Gas Production
CPE^A,Callon Petroleum Company,50.4737,0.0,,,Energy,Oil & Gas Production
CBM,Cambrex Corporation,38.22,1286285118.3,,1987.0,Health Care,Major Pharmaceuticals
CPT,Camden Property Trust,102.5,10168690440.0,,1993.0,Consumer Services,Real Estate Investment Trusts
CCJ,Cameco Corporation,11.87,4698059728.84,,1996.0,Basic Industries,Precious Metals
CPB,Campbell Soup Company,39.13,11782747418.26,,,Consumer Non-Durables,Packaged Foods
CWH,"Camping World Holdings, Inc.",14.72,547568102.4,,2016.0,Consumer Durables,Automotive Aftermarket
GOOS,Canada Goose Holdings Inc.,49.8,2944058870.4,,2017.0,Consumer Non-Durables,Apparel
CM,Canadian Imperial Bank of Commerce,81.94,36377809212.04,,,Finance,Commercial Banks
CNI,Canadian National Railway Company,90.3,65378148150.0,,,Transportation,Railroads
CNQ,Canadian Natural Resources Limited,29.63,35568411295.88,,,Energy,Oil & Gas Production
CP,Canadian Pacific Railway Limited,210.61,29474979017.2,,,Transportation,Railroads
CANG,Cango Inc.,7.1605,1081986965.833,,2018.0,Technology,Computer Software: Prepackaged Software
CNNE,"Cannae Holdings, Inc.",25.14,1815703616.88,,2017.0,Consumer Services,Restaurants
